loan_id,income,age,employment_years,credit_score,loan_purpose,loan_term,loan_amount,loan_status
LN02005,,60,12,618.9700314063448,business,60 months,12844.530628905228,90+dpd
LN02006,54265.87414745877,32,10,593.5690193963294,car,36 months,9602.220120986321,current
LN02007,50024.10950724449,41,7,606.0581133652466,home,60 months,9996.39737702031,in grace period
LN02008,33658.22737863619,60,24,603.2109483349255,business,36 months,27276.644939459,current
LN02009,63184.9133686481,39,39,689.1340661047852,car,60 months,32977.79973656484,current
LN02010,68751.40275253117,23,31,568.1939770449984,education,60 months,37604.03013952633,current
LN02011,17848.802712620516,38,23,608.8796776163952,business,36 months,20153.20129061151,90+dpd
LN02012,34745.50442867572,39,27,583.7008239425693,home,36 months,10131.263030047816,90+dpd
LN02013,34617.15300425404,26,13,604.3482683889487,education,60 months,14300.550679848335,current
LN02014,31201.93797782271,36,2,583.5200434944057,business,36 months,20335.84082729236,in grace period
LN02015,66589.49683863496,28,35,678.7394848454164,business,36 months,19788.150286393055,in grace period
LN02016,46123.47722454393,38,26,633.6554959228608,home,60 months,33082.98166712126,in grace period
LN02017,44709.703173787784,63,19,693.0523681722487,business,60 months,6823.863098672382,current
LN02018,9922.75271186493,59,14,636.5739004336696,home,36 months,8845.238480547623,current
LN02019,62708.36060418453,32,26,553.6450840395212,None,36 months,16901.90212838003,current
LN02020,25214.832102930548,30,27,556.5448474348974,home,60 months,23692.041424911018,current
LN02021,51198.65260532656,27,24,637.6110919192856,home,60 months,15573.437331208777,in grace period
LN02022,55547.538759163835,21,32,651.0720245215884,business,60 months,14759.17090849637,current
LN02023,77213.17191677302,56,13,614.7184673772052,education,60 months,31737.46419306987,current
LN02024,23823.592017617757,41,7,713.631747296276,education,60 months,24719.5305638789,current
LN02025,-10390.24311641651,57,13,648.6678480802798,car,60 months,10152.77222527922,default
LN02026,53676.9908950739,44,0,537.0750812628849,home,60 months,14902.916991469081,current
LN02027,86010.22363021708,45,15,708.7200181979508,business,60 months,25168.170347234896,current
LN02028,74778.92705878874,27,17,670.1031188308574,business,36 months,7389.776542118778,current
LN02029,54193.18830549251,62,6,739.7943904881206,car,36 months,25107.33120918594,in grace period
LN02030,40167.276287359055,37,14,528.8053507019447,education,36 months,16562.019137488496,current
LN02031,66142.4519327462,49,23,808.8622380621896,business,60 months,23628.082765526866,default
LN02032,30529.07600591063,50,12,570.0528290365537,car,36 months,21198.644777550784,current
LN02033,59527.15538712438,27,8,684.5539820550059,education,60 months,8826.456853906506,current
LN02034,60109.403183332535,53,14,616.1943641425756,business,36 months,13633.802931129281,in grace period
LN02035,,27,34,643.4030231793458,home,60 months,34474.009983498785,90+dpd
LN02036,105193.20077822155,44,23,585.4638908572446,car,60 months,43713.21808087846,default
LN02037,57848.31934357534,31,32,740.1603421603745,business,36 months,5000.0,current
LN02038,39820.727485850024,29,15,619.4753621715845,car,60 months,30431.231160001425,current
LN02039,49488.51375616011,32,7,633.9024092098226,car,36 months,22956.167387851354,current
LN02040,,55,28,775.0221646309831,car,36 months,40822.832564743076,current
LN02041,36105.73737821884,24,22,701.7966763506198,home,36 months,14414.881559103265,in grace period
LN02042,41814.35123773792,56,30,593.5590112483154,education,36 months,28982.838005503734,current
LN02043,39518.23204130815,48,39,595.3302683584346,education,36 months,16973.567536436098,current
LN02044,53047.09744067444,33,13,669.7631315249547,business,36 months,32814.03210472441,current
LN02045,33551.60135235599,43,29,686.03264464096,home,36 months,43112.878648193626,90+dpd
LN02046,,39,38,793.6215061756992,education,36 months,22130.65220978722,default
LN02047,50004.14129836394,62,26,535.9671355257863,business,36 months,8610.37617402108,current
LN02048,49813.99357722771,57,15,699.2352944346533,business,60 months,34138.72772930008,current
LN02049,43442.10566974164,59,5,704.1089068128348,car,60 months,25654.821696804443,current
LN02050,53103.81367717958,44,32,596.3682834263421,home,36 months,23780.32753358586,90+dpd
LN02051,66501.9652933527,36,17,639.8137215290828,education,60 months,35832.38608058682,default
LN02052,32657.395685781994,53,15,517.064129909518,home,60 months,8623.635301335742,current
LN02053,36837.670218494866,32,11,600.3050608655486,home,36 months,12838.180551653408,current
LN02054,43925.47942446671,54,19,658.7020146976776,education,36 months,25942.653450095495,in grace period
LN02055,23082.581530535703,27,39,733.2007531797171,education,60 months,12615.215729741805,current
LN02056,33614.84280557005,31,28,750.1903742746156,home,36 months,16839.906245126058,default
LN02057,40475.58252910682,51,29,566.9545667587397,business,36 months,32747.67695278103,current
LN02058,67487.78361425456,49,25,768.0678755468709,home,36 months,24329.535655285858,current
LN02059,55251.2265800385,33,21,517.327008057919,education,60 months,8211.724108349415,current
LN02060,161615.39468205266,51,32,719.2002497249127,home,36 months,24080.358175759207,default
LN02061,67017.95924335945,22,38,644.4212010906234,education,60 months,32390.73207631966,90+dpd
LN02062,47252.56423201207,59,28,663.4077709274562,business,36 months,21715.380625164285,90+dpd
LN02063,57809.29699857779,35,21,663.7949701794997,home,36 months,28717.985314835976,90+dpd
LN02064,47935.56494135007,31,12,672.0644109792541,business,60 months,14829.89759816211,90+dpd
LN02065,55307.24698799257,54,8,641.0301765449173,home,36 months,22598.783464820215,in grace period
LN02066,38344.82684776836,59,23,704.0459843769731,home,60 months,5000.0,in grace period
LN02067,1223.6568344714178,24,14,648.1821007958615,None,60 months,26297.322796636443,default
LN02068,47314.41675627392,31,35,625.5749650976159,car,36 months,23601.305894751313,current
LN02069,78454.9627219988,49,12,735.9524703779631,education,36 months,7097.342787626678,current
LN02070,68524.30804483185,22,26,811.8447312239472,home,60 months,35208.792618404645,current
LN02071,69307.94969182342,36,36,620.7098071991865,car,60 months,25711.343550209123,90+dpd
LN02072,74722.61443612436,59,6,790.5261198941495,car,36 months,13073.253819135349,current
LN02073,51773.15181922875,33,7,609.4598289998694,business,36 months,26561.27596162758,in grace period
LN02074,53946.31414811191,57,36,751.1990804072866,home,36 months,10155.646662258261,in grace period
LN02075,37646.962091313,37,13,597.9613914092242,education,36 months,11538.623553697735,in grace period
LN02076,43678.542879459004,41,11,695.804861983037,car,36 months,10207.686798435669,current
LN02077,62315.42299542283,64,35,673.4196900799205,car,60 months,9918.981966200447,current
LN02078,74077.68874337632,39,39,547.6395453313439,education,60 months,24376.12844201174,current
LN02079,47211.07448638001,27,16,779.8296899030154,education,60 months,20945.245498120807,in grace period
LN02080,40996.21470297177,58,39,576.8445248150483,car,60 months,27482.21219169243,current
LN02081,50010.559177131945,28,28,559.6685567247964,education,36 months,5000.0,current
LN02082,62024.1349785823,33,26,615.7933696742166,business,60 months,16084.606021670206,90+dpd
LN02083,21122.903677329163,57,0,796.8401593483871,car,36 months,16225.952540769487,current
LN02084,4076.380937255235,22,33,514.8463791492856,business,36 months,20526.34289168854,90+dpd
LN02085,38989.26301016833,61,3,649.9962585906621,home,36 months,20267.717385823365,current
LN02086,25585.751481716827,31,23,545.4943379804761,business,36 months,22280.852948094056,in grace period
LN02087,39837.19604705378,44,20,571.7475687181474,education,36 months,20888.14666204338,current
LN02088,47044.39362365057,26,32,533.6147631272219,car,60 months,15412.024928552955,in grace period
LN02089,40935.031819539734,46,6,661.526755428069,business,36 months,16004.53742313397,current
LN02090,79049.3506894149,27,0,666.2939104446376,education,36 months,19471.808030210053,current
LN02091,56534.8952920464,59,2,575.869207584556,education,36 months,25046.43320886077,current
LN02092,56009.48719221657,39,14,715.6636792919473,business,60 months,20850.978973151687,90+dpd
LN02093,62444.142880868036,26,30,729.4845422880502,car,36 months,12148.150996265582,current
LN02094,27223.337644384617,63,15,654.2585895596785,business,36 months,11618.736840207548,90+dpd
LN02095,212346.7072452161,49,9,892.8235523300457,home,36 months,25098.955592521612,in grace period
LN02096,48484.7142692908,63,28,622.5839449944015,None,60 months,27573.927118991367,in grace period
LN02097,63409.61234482425,59,5,684.5057904483774,business,36 months,30710.142364406376,current
LN02098,28562.855339196893,22,28,602.9323286716738,car,60 months,15090.739193320045,current
LN02099,18924.824679678713,39,16,511.94145576668086,business,60 months,5000.0,current
LN02100,66357.79316050057,24,21,680.2349905613355,education,36 months,23816.44795440967,current
LN02101,57528.19052195033,26,23,667.1655933108023,car,60 months,12843.681487542097,current
LN02102,95876.90673854938,57,16,692.2932545252453,education,60 months,18966.296402786917,default
LN02103,32606.738374506112,48,20,657.3079650341867,car,36 months,21482.298871890336,in grace period
LN02104,72508.69568829538,50,10,769.8718153906254,home,36 months,25536.49664022086,current
LN02105,26211.762142653442,27,6,610.4323127746461,home,36 months,28931.988471798206,90+dpd
LN02106,82853.45906511927,29,38,614.3815945608733,home,36 months,31696.34893645403,90+dpd
LN02107,31987.585307042624,45,4,613.174963987622,business,60 months,33193.18518641633,in grace period
LN02108,62767.83851216766,53,20,651.7189855194114,home,60 months,21040.464252715698,current
LN02109,43427.63048502031,21,17,710.8087800040337,car,36 months,5000.0,current
LN02110,,26,34,668.060115197045,home,36 months,13904.595311651636,default
LN02111,39117.71995771615,38,19,557.2744142390092,car,36 months,34081.26086351322,current
LN02112,46744.14187855412,30,14,701.6561416711564,education,60 months,21487.595579481433,current
LN02113,50818.38350791442,48,4,694.5072815661231,business,36 months,41783.74610023489,current
LN02114,29956.250884370547,31,12,635.9833718505334,education,60 months,16210.146028155561,current
LN02115,64816.48690840252,53,11,729.7236887056898,education,60 months,43128.63035674085,90+dpd
LN02116,39735.72867056829,21,20,716.3581688002455,home,60 months,19984.91614731008,current
LN02117,45428.00169319963,33,36,617.5371167158349,home,60 months,15802.467183986606,in grace period
LN02118,30113.012507829753,57,5,565.6316755047835,home,36 months,12883.334603905907,current
LN02119,-1246.6731759062095,40,6,596.4519267876462,education,36 months,26598.539770202813,current
LN02120,46179.44474799662,21,25,682.2722148711446,business,36 months,5869.460472133764,current
LN02121,98252.30843225832,23,7,689.4074120656629,business,60 months,14502.442700832744,current
LN02122,65692.08575796048,38,8,595.0323843077015,education,60 months,19474.183178346204,current
LN02123,49614.79240531211,61,26,659.5317798244023,business,36 months,5000.0,current
LN02124,44742.18341583465,34,3,500.92708585913914,education,60 months,19025.641239987766,current
LN02125,50449.31785624093,51,20,626.2669921442134,education,60 months,37204.9652389028,in grace period
LN02126,60942.3823035042,47,30,719.0539446104556,business,60 months,24319.55030489656,current
LN02127,26383.743693823104,37,20,688.2943787582973,car,36 months,13419.54345502668,current
LN02128,72286.43389337744,49,39,407.6318583686348,car,36 months,15221.246945731764,current
LN02129,64307.62630882488,56,24,649.3566883397411,home,36 months,23371.4541447253,current
LN02130,64363.71451415869,57,38,704.8429695222866,business,60 months,14892.528650811348,current
LN02131,58769.51477619455,46,14,574.9737190485724,home,36 months,24685.59799081942,current
LN02132,50392.3331538798,37,34,622.8854552530767,education,36 months,14610.247914832225,current
LN02133,63457.2247193364,42,36,746.5273469756416,car,36 months,9757.073144923439,current
LN02134,61836.28267482756,45,27,626.4747928570254,business,60 months,31807.95428809673,current
LN02135,42919.18578117953,22,13,753.3540519471908,business,60 months,27090.397677030818,current
LN02136,38527.96454206198,42,3,585.1749137332008,business,60 months,5000.0,current
LN02137,52037.125905239736,25,19,749.2586872611419,car,60 months,16631.418257954483,default
LN02138,80980.40302990374,24,33,681.8598012135287,home,60 months,30429.391794869778,current
LN02139,25217.85848692198,56,11,562.2648977255433,car,36 months,18338.593600691333,current
LN02140,20649.494684951198,26,32,718.1044298319425,home,36 months,14194.507282211907,current
LN02141,53295.216824730334,41,23,567.3719194166616,education,60 months,17474.558777849154,default
LN02142,51017.75403712036,33,19,593.8296462956072,education,60 months,21109.17407994094,90+dpd
LN02143,53466.83328740817,57,4,686.2911411403117,home,36 months,18203.642985115916,current
LN02144,54879.06395817001,45,37,659.0662309159931,education,60 months,19173.233231401246,current
LN02145,45535.954907303894,46,29,663.2433671876452,education,60 months,18500.60220232536,default
LN02146,79797.26877204164,59,23,652.5449354937447,business,60 months,10263.81589235353,current
LN02147,17981.92043046969,40,39,532.554323977618,business,60 months,9748.404348494376,default
LN02148,33430.05950439508,53,6,586.3021054334442,car,60 months,9100.439738625939,current
LN02149,,34,35,738.8928038409258,car,36 months,20914.995104573896,current
LN02150,17136.223776916653,56,37,522.0775103961563,car,36 months,25827.655308685415,current
LN02151,46482.91191135858,37,15,760.1255815884946,business,60 months,10586.968330273457,current
LN02152,83229.40331456036,41,14,703.8694817162982,car,60 months,5000.0,current
LN02153,50417.72976591923,36,22,607.1713356988423,car,36 months,11286.80903829514,in grace period
LN02154,54614.01811437367,36,11,513.0002585435984,business,60 months,34024.03542365599,current
LN02155,24796.704696548393,40,28,492.37866315092174,home,36 months,16868.91133984689,90+dpd
LN02156,37672.77183921045,49,14,611.2908481916572,business,60 months,17859.1505337437,current
LN02157,42496.07239352126,48,28,607.6329371331311,home,36 months,12022.870208933637,current
LN02158,43645.698064875316,28,20,650.4180476199283,business,36 months,25717.05806585918,current
LN02159,,44,14,794.5029286464234,car,60 months,18766.64281626131,current
LN02160,61153.82121450249,23,13,697.3153516960592,education,60 months,12733.611217980748,in grace period
LN02161,27770.84086125936,45,15,617.2925754117791,education,36 months,9690.893728155199,current
LN02162,54930.0955686401,39,14,738.6391498830815,home,60 months,23778.475896161035,in grace period
LN02163,59964.434969935704,53,3,669.040159184313,home,36 months,22639.85154599448,current
LN02164,72802.98077042533,22,26,783.3125596762777,home,60 months,7617.193115264525,default
LN02165,81610.81373136747,35,22,633.094722538292,education,60 months,32273.821883629545,in grace period
LN02166,29698.116163442628,42,28,547.8827114760505,home,60 months,13581.116253583019,current
LN02167,33782.849775793235,30,8,492.28953978059303,business,36 months,5000.0,90+dpd
LN02168,24848.442821707675,38,6,615.999604140859,business,36 months,35286.34415829532,90+dpd
LN02169,45319.602817860374,42,3,557.424645525504,education,60 months,18974.578014666433,current
LN02170,59327.16748892669,47,4,570.4408975572887,business,36 months,24344.706000273545,in grace period
LN02171,69746.69033178204,33,4,740.6789988225494,home,60 months,36722.86245338425,current
LN02172,48480.979527149546,53,10,526.4638151426493,education,36 months,9973.785506236492,current
LN02173,43603.04953490312,25,27,649.3820919523554,home,60 months,,current
LN02174,53035.159844974805,46,15,645.7388194686687,business,36 months,31753.283441498766,current
LN02175,33297.14196739954,33,29,638.2762716932534,home,36 months,10654.893233950539,current
LN02176,91790.77443389547,47,3,787.2078965887536,education,36 months,34606.56835840762,in grace period
LN02177,17846.779457638826,34,1,558.5783375475168,home,36 months,5908.403202811989,current
LN02178,53694.81157791449,44,2,749.1711550174389,business,36 months,19046.350582161962,in grace period
LN02179,90472.12438459278,23,20,565.7877197969391,car,36 months,9246.631457415,current
LN02180,50135.99689119995,50,5,694.2178188284923,education,60 months,26958.4291700257,90+dpd
LN02181,46199.21929997011,55,17,748.0753051635875,home,60 months,10346.057150846018,current
LN02182,42851.09154379146,34,4,357.59753495321496,education,36 months,13826.90976942828,current
LN02183,46392.16636475184,32,8,642.444610948286,home,60 months,11210.345863575583,current
LN02184,77456.9694935306,48,19,667.8157736920444,car,36 months,7980.640683801632,default
LN02185,5762.76177340986,64,27,609.3221067604308,business,60 months,12330.348828498001,current
LN02186,80668.6740259265,49,25,799.0076778378733,home,60 months,19546.68341411559,current
LN02187,21520.8569509971,63,17,566.5966456506367,home,60 months,18997.841169815867,in grace period
LN02188,44666.953415311706,37,18,560.2813056453873,car,60 months,17835.268706015126,in grace period
LN02189,41415.11159402676,60,2,645.4836487298089,education,36 months,13334.568893657359,default
LN02190,61771.06539541439,41,8,739.0029556294747,business,60 months,16439.66692336909,90+dpd
LN02191,18037.512962325047,43,35,655.6719041223023,home,60 months,5000.0,current
LN02192,59243.45332163886,40,30,660.1759424424524,home,60 months,13010.132288828476,current
LN02193,90486.19246573705,31,16,672.969971611525,business,36 months,17782.383303675015,90+dpd
LN02194,22736.51990814379,54,22,480.7813462220971,car,60 months,22943.56939385046,current
LN02195,53794.12335220791,30,33,693.3344496980526,education,36 months,21722.627582003173,current
LN02196,36760.35644406782,30,4,684.6641465938087,business,36 months,7720.2018862229725,current
LN02197,58517.74412386071,63,14,608.584343695772,education,60 months,24277.872656377072,current
LN02198,50382.95554831504,26,2,616.382514215451,car,36 months,21222.502313775447,in grace period
LN02199,37170.26181911381,56,18,562.3241796945199,car,60 months,34401.669851800856,current
LN02200,59757.44569742148,44,27,719.0560381353123,business,60 months,5055.990604770932,current
LN02201,86086.96219573487,32,2,659.0062718897684,home,60 months,18635.230907043024,default
LN02202,46181.924165454024,63,37,634.2605467955532,car,60 months,30313.06385325691,in grace period
LN02203,64395.15884296364,43,3,706.9735963296785,car,60 months,17035.74127974337,in grace period
LN02204,24134.540842576727,47,23,645.5526739252787,business,60 months,10865.441798206497,current
LN02205,30871.272463639823,57,30,668.8309012399715,business,60 months,11839.390138289928,in grace period
LN02206,59448.12555760755,26,10,670.2166863227322,business,36 months,27847.9065430342,current
LN02207,79682.3205707193,21,36,692.0105533719482,car,36 months,5000.0,current
LN02208,57112.2669757132,26,0,668.7768661238507,education,60 months,16667.696028414663,in grace period
LN02209,43738.839389536915,42,8,673.9728918866075,car,60 months,11239.305004893975,90+dpd
LN02210,49985.82810846708,61,16,683.6212738710879,business,36 months,11990.642763037082,current
LN02211,24991.84532060565,44,0,537.7922374110219,home,60 months,24416.008598332344,in grace period
LN02212,62090.306527107336,45,2,618.816658279781,home,36 months,16047.072231395494,current
LN02213,67646.66124646818,35,25,651.9415321439683,business,36 months,22330.34078265409,current
LN02214,40958.1933433384,46,30,671.1154206406667,home,60 months,7579.927840603143,current
LN02215,40599.15704480997,28,25,750.9487417852868,car,60 months,28298.98590464334,in grace period
LN02216,55317.56459304097,44,22,596.9219017213497,education,36 months,22126.740161417845,90+dpd
LN02217,41265.605279188094,58,29,701.3011718984411,car,36 months,32380.079676688707,current
LN02218,48677.347707483554,26,9,607.3810411904934,business,60 months,15930.495841727366,current
LN02219,91994.43578333031,55,7,786.460563621096,car,60 months,24495.62661084543,in grace period
LN02220,45059.485985080064,62,24,777.4535105535067,home,36 months,27833.969163544978,in grace period
LN02221,42833.19695957556,21,21,519.002187748209,car,36 months,,current
LN02222,37049.16388729682,56,14,612.7357636304208,education,36 months,36977.8919073569,default
LN02223,64883.839429998734,32,9,498.89666103141025,home,60 months,5000.0,default
LN02224,46375.516535637944,58,19,526.6169441591404,education,60 months,21746.50917897801,in grace period
LN02225,37012.53923357148,31,22,521.6157217584521,education,60 months,15941.455803232846,current
LN02226,76426.08064546024,32,0,718.6406482248902,education,36 months,15223.101451099075,default
LN02227,78392.06009027275,62,1,707.5108645358098,car,36 months,34935.34509823012,default
LN02228,37991.5286852259,59,18,692.6085898541392,car,60 months,13797.878655066092,90+dpd
LN02229,12669.200972787672,27,13,653.7533066016721,car,36 months,28528.26512517975,default
LN02230,70150.27379673845,31,7,702.6347606420155,car,36 months,9459.162468039925,current
LN02231,36307.40348479992,56,37,642.6673464215675,home,36 months,30195.13438052882,current
LN02232,197437.5359497661,51,11,786.8058639182292,car,36 months,19775.482718157567,90+dpd
LN02233,10597.923645763287,53,25,680.4997142315375,home,36 months,17172.394842937727,current
LN02234,67851.94676598618,33,26,667.2413483403087,education,60 months,5000.0,current
LN02235,25776.561414384374,38,28,661.069039468226,home,60 months,17193.17409150902,90+dpd
LN02236,64615.282381330486,61,14,500.0252583417206,business,60 months,13132.46367364523,current
LN02237,50285.46135672868,44,0,566.560575039233,car,60 months,37476.62555630899,current
LN02238,30921.2116120671,29,27,698.0668587098755,business,60 months,20516.657357024098,current
LN02239,41859.27374146439,51,2,593.5987777437814,home,36 months,14035.035929810381,current
LN02240,63726.36913913402,61,17,564.5812922335053,car,36 months,13611.533013824002,current
LN02241,,30,33,695.5383016086404,business,36 months,6401.0488004698345,current
LN02242,61688.259609449684,22,31,660.3116117215795,car,60 months,35222.79130655842,current
LN02243,89528.81169030971,58,28,659.5730190409986,home,36 months,32562.7921551618,in grace period
LN02244,18715.167765778973,35,24,722.8828849202953,business,36 months,19330.808903319532,current
LN02245,82344.25149937248,23,25,774.4945883960916,home,36 months,41793.45399045663,current
LN02246,52087.11875046426,63,38,637.4684641200492,business,60 months,19868.99595268146,in grace period
LN02247,32024.319033537435,51,7,681.120539713528,education,36 months,30964.33128404843,current
LN02248,23393.727485220203,26,18,465.2144099711609,education,36 months,25661.613562018003,current
LN02249,46217.59218445933,23,21,721.2826738299087,education,60 months,14255.020516307679,90+dpd
LN02250,68433.00223848919,31,28,590.9018959696062,education,60 months,21823.59017746911,default
LN02251,47449.017592449316,35,32,544.3290314559111,education,36 months,23727.240272558964,current
LN02252,80223.09860494695,48,37,553.7844945986781,home,60 months,6957.326256209404,default
LN02253,20976.48619896882,30,34,489.1278032571038,education,36 months,22879.755419142188,current
LN02254,49758.221043078905,58,2,723.9109582487497,home,60 months,31409.445323532862,in grace period
LN02255,24952.131111737617,27,18,667.6622101043174,education,36 months,,current
LN02256,57272.637652499354,35,9,602.192412012477,car,36 months,17895.784338910795,current
LN02257,67737.74780194601,38,26,726.1106297162605,education,60 months,8903.964192236373,in grace period
LN02258,41584.764126378934,38,14,598.4660134243768,car,60 months,15172.021574358136,current
LN02259,-2084.2771325426875,61,10,619.1011331143009,home,60 months,15947.965991328321,current
LN02260,53978.96293592989,44,25,618.7472803957172,None,60 months,35781.62484693597,current
LN02261,58734.77103467019,22,23,648.8673013565995,business,36 months,16828.10130851192,current
LN02262,58085.89509923395,60,12,593.0420608981387,home,60 months,14696.787479930072,current
LN02263,74715.64383644308,40,31,620.0583591630085,education,36 months,19060.434399049256,in grace period
LN02264,28578.926407019022,54,36,665.1956084163427,home,36 months,5000.0,current
LN02265,63604.32210900899,63,3,711.4687991249364,business,36 months,5000.0,current
LN02266,73850.15024955949,46,12,643.3914115575566,education,60 months,6178.847620568877,current
LN02267,14428.248319869665,27,8,506.17038056371155,None,36 months,,current
LN02268,56393.036518379544,58,33,827.9102790048056,education,36 months,19973.230941899918,in grace period
LN02269,39916.40337984657,50,36,641.015118798673,car,60 months,28691.051213945837,current
LN02270,48369.54653796708,62,6,668.7493539391251,home,36 months,5000.0,current
LN02271,56953.52967076673,25,0,567.1903931245258,business,36 months,17959.36803920739,current
LN02272,40255.42871772895,31,11,723.851726489279,home,36 months,5000.0,current
LN02273,36485.838416767765,21,20,730.76845618051,business,60 months,22673.205093781384,current
LN02274,50683.048349760495,54,10,529.6505576575784,home,36 months,6221.015334668167,current
LN02275,28255.08122274395,21,13,619.6180366316045,home,36 months,17566.317030424594,90+dpd
LN02276,28283.497422296292,39,33,614.1828588215615,home,36 months,22063.968896770384,current
LN02277,63587.465659130066,22,33,829.3086921600487,car,60 months,16088.008165987205,current
LN02278,27024.119296826877,41,24,726.6070351384194,education,60 months,5000.0,current
LN02279,63326.25001818424,40,3,560.3017103829822,car,60 months,36623.32744854668,default
LN02280,59251.82585707902,43,25,606.8181226312696,home,36 months,15026.241269571332,current
LN02281,15483.865424188065,41,15,551.5042337041862,business,36 months,5000.0,current
LN02282,36448.7069532869,44,9,660.9960026754915,home,36 months,27611.960007958736,in grace period
LN02283,73882.18806094745,24,1,782.4667590570955,education,36 months,27985.697342715284,current
LN02284,30376.689377206367,32,34,636.5488209983686,car,36 months,16978.190992994183,current
LN02285,40711.91475381225,42,18,674.3235006471001,education,60 months,35362.482255597446,current
LN02286,59241.21786503793,40,5,611.2695579036578,business,36 months,12593.040624613672,current
LN02287,65667.8101856519,38,18,698.9042983994547,education,36 months,21756.485882949757,90+dpd
LN02288,44969.22227911009,21,7,610.4649232407346,car,60 months,25108.016394234244,current
LN02289,38049.79610616717,50,13,521.726578255662,business,60 months,35139.982184565095,current
LN02290,78447.39723397016,53,9,707.1382962160682,education,36 months,5000.0,current
LN02291,84777.99327595158,44,2,682.6182731057786,car,60 months,,current
LN02292,69577.16101563591,34,37,591.3032823353428,car,60 months,31738.726998258786,default
LN02293,51706.36285130048,56,28,765.4132849512202,home,60 months,24494.55994544031,current
LN02294,33834.68556718147,25,14,578.7128556475013,education,36 months,12003.47747495333,90+dpd
LN02295,33391.1118688687,31,22,674.558153222227,business,60 months,11163.312513163593,current
LN02296,60450.28210531515,44,22,633.6018581094436,home,36 months,22878.31328450628,current
LN02297,58367.96441777368,51,17,764.9483190804442,education,60 months,24937.99997448291,90+dpd
LN02298,78031.97185892859,33,18,659.9307672405688,education,36 months,23648.679999892818,current
LN02299,63009.00185072278,36,27,544.314984990645,business,36 months,21597.527459561352,current
LN02300,19938.39396480364,44,25,675.1684913027801,home,36 months,24319.627637823687,90+dpd
LN02301,71038.95235445836,33,9,777.3369808353796,home,60 months,5000.0,in grace period
LN02302,30038.787453711742,44,3,598.635938964632,business,60 months,17338.95586094489,current
LN02303,42320.57456095297,46,1,688.3724605792643,home,60 months,6167.682033448869,current
LN02304,55004.00412503389,22,2,662.5941658210883,car,36 months,19594.61363202153,current
LN02305,89913.34979567929,36,6,661.6531822585333,business,60 months,33064.656962704605,current
LN02306,112198.37112010721,58,15,769.5815468962898,education,60 months,10913.131093248869,default
LN02307,62134.46118272365,21,30,604.6618912707007,business,36 months,12907.10430027263,current
LN02308,46336.067625592244,31,9,647.1406813033303,car,60 months,11504.831687578691,in grace period
LN02309,60690.11296961101,55,18,677.2350331745625,business,36 months,12840.928944757885,in grace period
LN02310,67753.10851747672,63,27,681.7593137852258,education,60 months,25540.527008421326,current
LN02311,43586.647488856164,49,16,587.8381237467252,education,36 months,27871.971805047375,current
LN02312,85904.22711824645,57,27,828.6065418586942,business,36 months,,in grace period
LN02313,54601.41518382804,37,18,741.4885378240158,business,60 months,9948.705984354696,current
LN02314,59954.86178182789,59,36,727.8136902369389,car,36 months,26839.395206608944,current
LN02315,63318.485041089225,62,22,762.1733426321795,car,60 months,28503.691928451102,in grace period
LN02316,58431.73221228911,48,19,661.7749898965459,education,60 months,36532.963487951776,90+dpd
LN02317,66778.81000939224,49,12,639.3184382519063,home,60 months,10695.120654621933,current
LN02318,37654.93626906154,63,12,559.9523813242935,home,60 months,5000.0,current
LN02319,38833.96492107939,23,10,588.1237031070339,home,36 months,17226.142337787063,90+dpd
LN02320,27996.9153405661,30,14,555.5452280619264,home,36 months,48086.87450438418,current
LN02321,58790.02461240453,62,16,620.352590255469,education,36 months,9047.372163471584,current
LN02322,65578.73007024228,34,27,683.4619732422045,home,60 months,24869.249472118794,current
LN02323,59155.457323037714,32,18,721.667149610476,home,60 months,5000.0,current
LN02324,83489.84866695074,62,3,744.0645435548103,business,36 months,38148.39917919452,current
LN02325,49888.07962341907,50,21,566.4124938000341,home,36 months,5000.0,current
LN02326,63374.833111850254,52,21,710.1438347707004,business,60 months,5000.0,current
LN02327,28165.982477213714,52,36,706.7659524388132,education,60 months,20988.69089131835,90+dpd
LN02328,42258.00595051198,62,38,622.991496294278,business,60 months,21183.69546131696,current
LN02329,63910.75515131555,52,33,746.2832064242431,car,36 months,34192.89450132726,current
LN02330,66982.04221486289,46,32,726.8180097645172,business,60 months,28494.613239905717,default
LN02331,44120.661046716355,21,39,554.1292444134484,home,36 months,5000.0,current
LN02332,48568.014962838664,62,32,800.5194973540295,business,60 months,18481.304612050735,current
LN02333,19642.525066383812,22,11,568.0771449185266,business,36 months,13029.107408219543,current
LN02334,42859.41598386781,37,1,708.4087616742943,education,60 months,6649.476800584705,90+dpd
LN02335,67807.66327039571,50,27,730.8231526409365,education,36 months,24336.72580582296,90+dpd
LN02336,61504.10032213133,59,9,574.3532165520729,home,36 months,30429.8096247151,current
LN02337,60013.314427624195,27,21,671.0718276856869,car,36 months,11947.041873437054,current
LN02338,50995.4737436192,47,16,713.1495648240037,car,60 months,16671.49734998206,default
LN02339,50141.26317256353,29,25,562.2482809562744,business,36 months,17338.137676896353,current
LN02340,36793.57721053106,42,2,642.2966577424128,car,36 months,13389.148708462435,in grace period
LN02341,63976.5684040507,54,6,731.9936315525182,education,60 months,15726.15964342936,current
